UNIQUE_READS_PERCENT, POLICY, READ_WRITES, CACHE_SIZE, RAM_SIZE, HIT, MISS, RATIO,TIME ns
10.0,FIFO, 2001,60,1000,580 ,420, 0.58,15.469551086425781
10.0,LRU, 2001,60,1000,557 ,443, 0.557,18.016815185546875
10.0,LFU, 2001,60,1000,528 ,472, 0.528,17.659902572631836
10.0,FIFO, 2001,60,1000,571 ,429, 0.571,17.200469970703125
10.0,LRU, 2001,60,1000,587 ,413, 0.587,15.636682510375977
10.0,LFU, 2001,60,1000,578 ,422, 0.578,13.297796249389648
10.0,FIFO, 2001,60,1000,579 ,421, 0.579,11.699199676513672
10.0,LRU, 2001,60,1000,570 ,430, 0.57,13.290166854858398
10.0,LFU, 2001,60,1000,570 ,430, 0.57,13.67330551147461
10.0,FIFO, 2001,60,1000,581 ,419, 0.581,11.681318283081055
10.0,LRU, 2001,60,1000,575 ,425, 0.575,13.051033020019531
10.0,LFU, 2001,60,1000,583 ,417, 0.583,13.026237487792969
10.0,FIFO, 2001,60,1000,588 ,412, 0.588,11.526823043823242
10.0,LRU, 2001,70,1000,664 ,336, 0.664,11.754035949707031
10.0,LFU, 2001,70,1000,657 ,343, 0.657,11.985540390014648
10.0,FIFO, 2001,70,1000,677 ,323, 0.677,10.413646697998047
10.0,LRU, 2001,70,1000,638 ,362, 0.638,12.361764907836914
10.0,LFU, 2001,70,1000,645 ,355, 0.645,12.20393180847168
10.0,FIFO, 2001,70,1000,652 ,348, 0.652,10.886907577514648
10.0,LRU, 2001,70,1000,692 ,308, 0.692,10.955333709716797
10.0,LFU, 2001,70,1000,658 ,342, 0.658,12.394428253173828
10.0,FIFO, 2001,70,1000,662 ,338, 0.662,14.141559600830078
10.0,LRU, 2001,70,1000,691 ,309, 0.691,16.511917114257812
10.0,LFU, 2001,70,1000,692 ,308, 0.692,20.559310913085938
10.0,FIFO, 2001,70,1000,679 ,321, 0.679,11.905431747436523
10.0,LRU, 2001,70,1000,679 ,321, 0.679,13.275623321533203
10.0,LFU, 2001,70,1000,671 ,329, 0.671,12.44497299194336
10.0,FIFO, 2001,70,1000,687 ,313, 0.687,11.003255844116211
10.0,LRU, 2001,70,1000,667 ,333, 0.667,12.871980667114258
10.0,LFU, 2001,70,1000,665 ,335, 0.665,12.35818862915039
10.0,FIFO, 2001,70,1000,677 ,323, 0.677,10.491132736206055
10.0,LRU, 2001,70,1000,675 ,325, 0.675,11.751174926757812
10.0,LFU, 2001,70,1000,667 ,333, 0.667,11.747121810913086
10.0,FIFO, 2001,70,1000,673 ,327, 0.673,10.410785675048828
10.0,LRU, 2001,70,1000,658 ,342, 0.658,11.818408966064453
10.0,LFU, 2001,70,1000,672 ,328, 0.672,11.865854263305664
10.0,FIFO, 2001,70,1000,668 ,332, 0.668,10.595560073852539
10.0,LRU, 2001,70,1000,653 ,347, 0.653,12.636661529541016
10.0,LFU, 2001,70,1000,637 ,363, 0.637,14.398336410522461
10.0,FIFO, 2001,70,1000,656 ,344, 0.656,11.326789855957031
10.0,LRU, 2001,80,1000,747 ,253, 0.747,10.868310928344727
10.0,LFU, 2001,80,1000,748 ,252, 0.748,10.203361511230469
10.0,FIFO, 2001,80,1000,757 ,243, 0.757,9.625673294067383
10.0,LRU, 2001,80,1000,757 ,243, 0.757,10.213375091552734
10.0,LFU, 2001,80,1000,755 ,245, 0.755,10.082483291625977
